,diameter,orientation,length,pos_below_wire,pos_horizontal,internode_length,node_count,parent_type,diameter_norm,length_norm,internode_length_norm,node_count_norm,y,side,group_id
321,0.006778862792998552,0.841958912922665,1.0670299530029297,0.006396949291229248,0.15576008334761582,0.06719004218697923,14,Bearer,-0.7214218367116533,-0.07325298009860431,0.33552900086235776,-0.30449175980324916,False,right,21
322,0.007505382876843214,0.6558587856164136,1.076569676399231,-0.011618256336078048,-0.16424879455007613,0.06919129107123155,14,Bearer,0.4439796865436468,0.09352746849606217,0.8710851139800069,-0.8116122610576643,False,left,92
323,0.006779964081943035,0.10568000707399605,1.113735556602478,0.1571180820465088,-0.05287868529558182,0.08239090849278713,13,Bearer,-1.2271453856090073,0.4111334045040556,1.6648414795131397,-0.8426434404212305,False,right,9
324,0.008352388627827168,0.2761398564823142,1.108978033065796,0.2029187083243187,-0.07813417352735996,0.04946857981567922,20,Trunk,1.4548597200484417,0.293886320564991,-0.6806199553860467,0.9697134324476466,False,left,48
325,0.006952319294214249,0.6351113107459848,0.962024450302124,0.3157192468647736,0.06692974828183651,0.04588310266379532,19,Spur,-0.284042536082627,-0.9000449925822339,-0.9102914025264125,0.8979098011927314,False,right,97
326,0.006620435044169426,0.19522348285000898,1.0323060750961304,0.15073788166024826,-0.08002093434333801,0.09082627883818198,10,Bearer,-0.6585489053674095,-0.0744683406811517,1.8989778445404868,-1.4280773370087796,False,right,177
327,0.007342790253460407,0.29008744539573617,1.1509335041046143,-0.012942433357181926,0.008170351386070251,0.05082080135672461,16,Bearer,0.22054858800002788,0.3726951435669013,-0.6166149204674773,0.1448138114697332,False,right,31
328,0.007334340363740921,0.4809102859734381,1.0533334016799927,-0.002239227294921875,0.2494723200794624,0.04435203371353591,17,Bearer,0.22274653758677576,0.05746685939988941,-1.0180992495868217,0.5204747843698311,False,right,87
329,0.006719209719449282,0.29764181520467475,1.0144989490509033,0.12745356559753418,-0.03363354317848177,0.04738186334494381,20,Spur,-2.0957403390154172,-0.4821776737901337,-0.9637976409981973,1.2838888181720023,False,right,119
330,0.007207484915852547,0.6546081935336179,0.9457680583000183,0.018638014793509683,-0.11653821729123592,0.06576251631102857,12,Bearer,-0.9603948052962726,-1.2521813924945007,0.5561401479809217,-1.3667203548282605,False,left,118
331,0.008419317193329334,0.013218134293614741,1.6428003311157227,0.16026055824477226,-0.0708136148750782,0.047396114921262396,27,Trunk,2.0567515955931603,3.249079764690621,-0.9918399053010543,3.0389389698587324,False,right,143
332,0.00827814731746912,0.35900734204328516,1.173514485359192,0.264387845993042,0.015892644179984927,0.045926988683386544,18,Spur,1.3458253559537683,0.7755481392555463,-1.0223281072130035,0.5983516452371671,False,right,71
333,0.007813782431185246,-0.38884299506207376,1.2270209789276123,0.19940209400374442,-0.0017655491828918457,0.04783180401376577,18,Trunk,0.23894002873812162,1.4385217444431482,-0.7579649824879913,0.6770971090494174,False,right,77
334,0.00825424212962389,-1.067244178551533,1.351873517036438,0.19281876063905656,-0.08354534604586661,0.0594877850371056,21,Spur,1.5775397187019786,1.664097108741178,-0.1722671222022862,1.5056698343017778,False,left,132
335,0.007454106584191322,0.0035027012278230677,1.2078381776809692,0.14598244428611906,0.026617392897605896,0.07161044711465808,14,Bearer,0.5161258387372434,0.6795632012224324,0.6455457680613634,-0.4020997519600278,False,right,41
336,0.0067251515574753284,0.7761502878506373,0.9684588313102722,-0.013040304183959961,0.10006283968675689,0.060274203539486884,13,Bearer,-0.6645000311016341,-0.753907532386519,-0.08231484541796365,-0.7001830880672137,False,right,165
337,0.007009764201939106,0.0639485481240438,0.9315324425697327,0.010517418384324628,-0.08252478949725628,0.05908439315322587,12,Bearer,-0.27568760958825617,-1.1558959678294667,-0.19856881086402992,-1.071971458117026,False,left,132
338,0.007764974143356085,-0.9217793078586292,1.238279938697815,0.2174086570739746,-0.0511509380305597,0.09122151276095203,12,Bearer,0.04693113916557645,1.4092543430317401,2.1591134723367715,-1.2026142323020867,False,right,37
339,0.008087155409157276,-0.48028471845227905,1.0768170356750488,0.30964094400405884,-0.12575910110899713,0.07278355570959633,14,Spur,0.30521130742507735,-0.30242567866048203,0.8188217529957122,-0.7088062931178185,False,left,136
340,0.007635521236807108,0.5038946768385268,1.1798914670944214,0.26571327447891235,-0.03828781860647723,0.0414509729787682,21,Trunk,0.6829747064897949,0.5829318589183983,-1.3507549870863944,1.6600377076559723,False,right,179
341,0.007911131717264652,0.07838302819412511,1.171107292175293,0.2656812071800232,-0.07394907251000404,0.08003353780735867,12,Bearer,1.0778130914129522,0.7555481804671158,1.3486097186906008,-0.7792878336794045,False,right,61
342,0.0070656295865774155,0.04908120885011258,0.988152801990509,0.08849227428436279,-0.05080206709681079,0.08477116660127634,11,Spur,-0.4471491093150742,-0.34444149490600384,1.911905998110044,-1.2534019113575174,False,left,126
343,0.007396068889647722,1.154428282792903,1.1311252117156982,0.2336996795493178,-0.020723707973957062,0.0671791063135002,16,Spur,0.11386363524701444,0.4619725043592795,0.5446116238430976,-0.04919963600275952,False,left,34
344,0.006488371174782515,-0.29113963395542664,1.1397759914398193,0.2091699242591858,-0.157111733220745,0.08996146769931258,11,Bearer,-0.8337272958013549,0.7226495733899994,1.8421516089613441,-1.1519297856534907,False,left,176
345,0.006973583251237869,0.047951527622180065,1.122887372970581,0.15507376194000244,0.06918854825197229,0.07884803654667683,12,Bearer,-0.9377784666698261,0.26177015276743487,1.365375070378002,-0.6449585703751379,True,right,17
